white_id,white_rating,black_id,black_rating,elo_diff,winner,victory_status,turns,moves
stellanova,1136,grego77,1741,-605,black,resign,56,e3 e5 f3 Nf6 Bc4 Nc6 Nc3 d5 Bb5 Bd7 e4 d4 Nce2 Nb4 c3 Bxb5 cxb4 Bxb4 a3 Ba5 b4 Bb6 Bb2 Qd7 Qb3 Bxe2 Nxe2 O-O O-O a5 bxa5 Rxa5 Rac1 Rb5 Qc4 Rxb2 f4 d3+ Rf2 dxe2 fxe5 Bxf2+ Kxf2 Rxd2 g4 Nxg4+ Kg3 Nxe5 Rf1 Qd3+ Qxd3 Nxd3 Rf3 e1=Q+ Kg4 Qxe4+
geordiechess,1394,zazz4,1998,-604,black,resign,66,d4 d5 c4 c6 Nc3 Nf6 h3 dxc4 a4 Bf5 e3 e6 Bxc4 Bb4 Ne2 O-O O-O Nbd7 Ng3 Bg6 Nce2 Nb6 Ba2 Qc7 Bd2 Be7 Bb1 Bxb1 Rxb1 Rfd8 Nc3 Nc4 Be1 c5 Qb3 cxd4 exd4 Rxd4 Nce2 Rd7 Rc1 Rc8 Rc3 Nd5 Rd3 Bf6 Ne4 Bxb2 N4c3 Nxc3 Bxc3 Rxd3 Nd4 Rxc3 Qd1 Rc1 Qe2 Rxf1+ Kxf1 Bxd4 f3 Ne3+ Ke1 Qc1+ Kf2 Nf5+
edenshaul,1422,hary_husic,2026,-604,black,mate,40,e4 e5 Nf3 Nc6 Nc3 d6 Bb5 Bd7 d3 Be7 O-O a6 Ba4 h5 b3 g5 Bb2 g4 Nd2 b5 Bxb5 axb5 Nxb5 Bg5 Nc4 Nf6 f3 Ne7 fxg4 Bxb5 gxh5 Bxc4 bxc4 Qd7 d4 Be3+ Kh1 Nxh5 dxe5 Ng3#
jjlopez,1200,great-mate-super-gre,1802,-602,black,mate,54,e4 c5 Qf3 Nc6 Bc4 Nf6 a3 d6 Ba2 b6 Qb3 Be6 Qb5 Qc7 Bxe6 fxe6 Nc3 a6 Qe2 d5 exd5 exd5 Nf3 e6 O-O Bd6 Qxe6+ Qe7 Qxe7+ Nxe7 d3 O-O Bg5 h6 Bxf6 Rxf6 Rfe1 Raf8 d4 cxd4 Nxd4 Rf6xf2 Ne6 Rf8f6 h3 Rxc2 Na4 b5 Nb6 Rff2 Kh1 Rfxg2 Reg1 Rgh2#
diekausland,1172,cesium,1774,-602,white,resign,19,d4 d5 Nf3 c5 c4 e6 cxd5 exd5 Bg5 Nf6 Nc3 Be6 e3 c4 Bxf6 Be7 Bxg7 Bf6 Bxh8
jjlopez,1200,great-mate-super-gre,1802,-602,black,mate,54,e4 c5 Qf3 Nc6 Bc4 Nf6 a3 d6 Ba2 b6 Qb3 Be6 Qb5 Qc7 Bxe6 fxe6 Nc3 a6 Qe2 d5 exd5 exd5 Nf3 e6 O-O Bd6 Qxe6+ Qe7 Qxe7+ Nxe7 d3 O-O Bg5 h6 Bxf6 Rxf6 Rfe1 Raf8 d4 cxd4 Nxd4 Rf6xf2 Ne6 Rf8f6 h3 Rxc2 Na4 b5 Nb6 Rff2 Kh1 Rfxg2 Reg1 Rgh2#
thefrenchtactics,1365,vevo57,1966,-601,black,mate,34,g3 d5 d4 Nc6 c3 Bf5 Nd2 e6 Ngf3 Bd6 Bg2 Nf6 Ng5 h6 Ngf3 Qd7 c4 g5 cxd5 exd5 O-O Bh3 Bxh3 Qxh3 Nb3 g4 Ne1 h5 Nd3 h4 Nbc5 hxg3 fxg3 Qxh2#
thefrenchtactics,1365,vevo57,1966,-601,white,resign,43,e4 e5 Bc4 Nc6 Nf3 Be7 d4 exd4 O-O d6 Re1 Nf6 e5 dxe5 Nxe5 Nxe5 Rxe5 O-O Bg5 Qd6 Qe2 Re8 Nd2 Bg4 Nf3 Bxf3 gxf3 h6 Bxf6 Bxf6 Rxe8+ Rxe8 Qxe8+ Kh7 Bd3+ g6 Qxf7+ Kh8 Re1 Be5 Bxg6 Bxh2+ Kh1
galym_kzz,1529,mmichael,2130,-601,black,resign,46,d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bf4 O-O e3 Nbd7 Bd3 dxc4 Bxc4 c5 Bb3 cxd4 Nxd4 e5 Bxe5 Nxe5 Bc2 Nc6 e4 Qxd4 O-O Qxd1 Raxd1 Be6 f4 Rfd8 e5 Bc5+ Kh1 Ng4 Rxd8+ Rxd8 f5 Bc4 Rf4 Nf2+ Kg1 Nh3+ Kh1 Nxf4
kjaliner,1554,lifeandstuff,2155,-601,black,resign,45,d4 d5 c4 dxc4 Nc3 Nf6 e3 Be6 e4 c6 Bg5 Nbd7 Nf3 Qa5 Qd2 Qb4 Rb1 Rd8 Be2 c5 d5 Nb6 O-O Bg4 h3 Bh5 a3 Qa5 Rfe1 Nfd7 d6 f6 Bf4 exd6 Bxd6 Bxf3 Bxf3 Ne5 b4 cxb3 Rxb3 Nxf3+ gxf3 Bxd6 Qe2
ghaffari,1165,vajas,1765,-600,black,resign,24,e4 c5 Qf3 Nc6 Bd3 Ne5 Bc4 Nxc4 d3 Ne5 Qf5 d6 Qf4 Nf6 c3 Ng6 Qg5 h6 Qg3 Nh5 Qh4 Nhf4 d4 Nxg2+
jul-ana,1213,gespinosaj,1813,-600,white,mate,97,d4 e6 Nf3 d5 Bg5 f6 Bh4 g5 Bg3 Nc6 e3 Bd6 Bb5 a6 Ba4 Ne7 Nc3 b5 Bb3 O-O O-O Bb7 e4 f5 Bxd6 Qxd6 exd5 Nxd5 Nxg5 Qe7 Nxd5 Qxg5 Nxc7 Nxd4 f3 Qe3+ Kh1 Rad8 Re1 Qh6 Qc1 Qxc1 Raxc1 Kf7 Bxe6+ Nxe6 Nxe6 Rd2 Nxf8 Kxf8 Red1 Re2 Rd8+ Ke7 Rcd1 Bc6 R8d2 Rxd2 Rxd2 Ke6 Re2+ Kd5 Rd2+ Kc4 Kg1 a5 Rd6 Bd5 Ra6 a4 b3+ axb3 cxb3+ Kc3 Ra5 Kb4 Ra7 Kc3 Kf2 Kb2 Ke3 Bc6 Kd4 Be8 Kc5 Bg6 Kxb5 h5 Rg7 Be8+ Kc4 Kxa2 b4 Ka3 b5 Ka4 Ra7#
noddlep2,1221,def--spb,1820,-599,black,mate,26,e4 e5 c4 Nf6 f3 Bc5 Ne2 Nc6 Nbc3 a6 h4 d6 g3 Nh5 g4 Nf4 Nxf4 exf4 d3 Qf6 Na4 Ba7 d4 Qxd4 Bd2 Qf2#
chiv-is-beast6969,946,coolfan4545,1545,-599,black,resign,12,f4 e5 g4 Bc5 e4 Qh4+ Ke2 Qf2+ Kd3 Qh4 Kc3 exf4
yeaheatdick,1500,christina-a-11,2098,-598,black,mate,38,d4 d5 a4 e6 a5 Nf6 e4 dxe4 f4 c5 dxc5 Qxd1+ Kxd1 Bxc5 Bd2 O-O a6 Nxa6 Bxa6 bxa6 Ne2 Bb7 b4 Bf2 Re1 e3 Bxe3 Bxe3 Nbc3 Rfd8+ Nd4 Rxd4+ Ke2 Rd2+ Kxe3 Rad8 b5 Ng4#
giigii,1020,javed-8168,1618,-598,black,resign,90,e4 e5 Nf3 Nc6 c3 d6 Bc4 h6 d3 Nf6 O-O Be7 Bb3 O-O c4 Bg4 Nc3 Nd4 Be3 Nxf3+ gxf3 Bh3 Re1 Nh5 f4 exf4 Qxh5 fxe3 Qxh3 exf2+ Kxf2 Bh4+ Kf1 Qf6+ Kg1 Bxe1 Nd5 Qf2+ Kh1 c6 Ne7+ Kh8 Qf5 Qxf5 Nxf5 Bd2 Nxd6 b6 d4 Bb4 c5 Kg8 a3 Ba5 e5 bxc5 dxc5 Rab8 Ba4 Rxb2 Bxc6 Bc7 Nb5 Bxe5 Nxa7 Rxh2+ Kg1 Rc2 Re1 Bd4+ Kf1 Rxc5 a4 Rf5+ Kg2 Bxa7 Bd7 Rg5+ Kf3 Rd8 Rd1 g6 Kf4 Kf8 Bg4 Rxd1 Bxd1 Ra5 Kg4 Bb8
godschild,1671,first-time-1,2266,-595,black,resign,62,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 O-O d6 h3 Na5 Nbd2 O-O Re1 Nxc4 Nxc4 b5 Ncd2 c5 Nf1 a5 Bd2 a4 Ne3 Qc7 Nh2 Be6 Qf3 g6 Nhg4 Nxg4 Nxg4 f5 exf5 gxf5 Nh6+ Kh8 Qh5 f4 Qf3 Bg5 Ng4 Bd7 Qd5 Bc6 Qe6 Rae8 Qxe8 Rxe8 a3 Qb7 f3 Bxf3 gxf3 Qxf3 Rf1 Qxh3 Nh2 Bh4 Rf3 Rg8+
skulll1,1693,massaggro,2287,-594,black,mate,80,e4 Nf6 Nf3 Nxe4 Be2 d5 O-O c5 d4 cxd4 Qxd4 Nc6 Bb5 a6 Bxc6+ bxc6 Ne5 Bb7 f3 Nf6 c4 e6 cxd5 exd5 Re1 Be7 Bg5 O-O Nc3 h6 Be3 c5 Qa4 d4 Rad1 Qc8 Bxh6 gxh6 Nb1 Re8 Qc2 Bd6 Ng6 Qc7 h4 fxg6 Qxg6+ Qg7 Rxe8+ Rxe8 Qxg7+ Kxg7 Nd2 Re2 Nc4 Bg3 a4 Bd5 Nd2 c4 Kf1 Re7 Ne4 Nxe4 fxe4 Bxe4 h5 Bd3+ Kg1 c3 bxc3 dxc3 a5 c2 Ra1 Be2 Rc1 Bd1 Rxd1 cxd1=R#
true_god,1211,dicksy155,1804,-593,black,resign,12,Nc3 d5 Nf3 e6 d4 Bb4 e4 Bxc3+ Ke2 dxe4 Ne5 Bxd4
burks,1016,reggge,1608,-592,black,resign,3,Nf3 d6 Nc3
davidc87,1347,lasker50,1938,-591,black,mate,54,e4 e5 a3 d5 Nf3 dxe4 Nxe5 c6 Bc4 Nh6 d4 exd3 Bxh6 Qa5+ Nc3 Qxe5+ Be3 dxc2 Qxc2 Bc5 O-O O-O Bxc5 Qxc5 Bd3 f5 b4 Qd6 Qb3+ Be6 Bc4 Bxc4 Qxc4+ Kh8 Rad1 Qc7 Nd5 Qf7 Nc7 Qxc4 Nxa8 Na6 Rd2 Rxa8 Rfd1 Rg8 Rd8 c5 R1d7 cxb4 Rxb7 Qc1+ Rd1 Qxd1#
mrsneef,1296,binthaily,1886,-590,black,resign,54,e4 c5 Nf3 d6 Bc4 Nf6 e5 dxe5 Nxe5 e6 O-O Bd6 Nf3 O-O Nc3 a6 d4 b5 Be2 b4 Na4 cxd4 Qxd4 Nc6 Qd3 Qc7 h3 Rd8 Qc4 a5 g3 Ba6 Qb3 Bxe2 Re1 Bxf3 Qxf3 Nd4 Qd3 Nxc2 Re3 Bxg3 Rxg3 Rxd3 Rxd3 Nxa1 Bg5 Rd8 Rg3 Ne4 Bxd8 Qxd8 f3 Nxg3
nathan_r_green,1622,youralterego,2212,-590,black,resign,40,d4 Nf6 Bf4 d5 e3 c5 c4 Nc6 Nf3 Bg4 cxd5 Nxd5 Qa4 Bxf3 gxf3 cxd4 Bb5 Rc8 Be5 dxe3 fxe3 Nxe3 Nc3 e6 Bd4 Qxd4 Qxd4 Nc2+ Kf2 Nxd4 Rhd1 Bc5 Rd3 Nxb5+ Kg3 Nxc3 Rxc3 Nd4 b4 Ne2+
fandm-lancaster,1266,overhope,1854,-588,black,mate,36,d4 Nf6 Nf3 e5 Nxe5 Nc6 Bf4 Bb4+ c3 Bd6 Nxc6 dxc6 Bxd6 cxd6 Qd3 O-O e3 Ng4 Be2 Qh4 Bxg4 Bxg4 g3 Qh6 Nd2 Rae8 a4 Re6 Nc4 Rfe8 O-O Bf3 Rae1 Qh3 Nd2 Qg2#
brorael357,1350,vladimir007,1938,-588,black,resign,38,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 Nc3 Nf6 Nd5 Nxd5 exd5 Nd4 Nxe5 Qe7 Bf4 d6 O-O dxe5 Bxe5 O-O Bxd4 Bxd4 c3 Bf6 f4 b5 Bxb5 Qc5+ d4 Qxb5 a4 Qxb2 c4 Qxd4+ Qxd4 Bxd4+
andreschil,1172,cancanyc,1760,-588,black,mate,60,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 Bc4 c5 Bxf7+ Kxf7 Qc4+ Ke8 e5 d5 exd6 Bxd6 O-O Qe7 Bg5 Be6 Qb5+ Qd7 Qd3 Kf7 Nc3 Rhe8 Rfe1 Bf5 Qc4+ Be6 Qh4 Bg4 Bxf6 gxf6 Qh5+ Kg8 Qd5+ Be6 Qh5 Qf7 Qxf7+ Bxf7 Ne4 Be7 Kf1 b6 Rad1 Bxa2 Nxf6+ Bxf6 Rxe8+ Rxe8 Rd6 Bc4+ Kg1 Re1#
lizimari,1303,lekope,1889,-586,black,mate,60,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7 Be3 cxd4 cxd4 Nge7 Nc3 Ng6 Bd3 Bb4 Bd2 O-O O-O a6 a3 Be7 b4 Rc8 b5 axb5 Bxb5 Ncxe5 dxe5 Rxc3 Bxc3 Bxb5 Re1 Bc5 Rb1 Bc6 Ng5 Qxg5 Rc1 d4 f3 dxc3+ Kh1 Rd8 Qb3 Nf4 Rc2 Rd2 Rxd2 cxd2 Re2 Nxe2 Qc2 Bxf3 Qxh7+ Kxh7 a4 Qxg2#
dj822,1418,tops123,2003,-585,black,resign,56,e4 d5 exd5 Nf6 c4 b5 b3 Bf5 Bb2 bxc4 bxc4 e6 Qa4+ Nbd7 dxe6 Bxe6 d3 Rb8 Ba3 Bxa3 Qxa3 c5 Nf3 Rb7 Be2 O-O O-O Qc7 h3 Ne5 Nxe5 Qxe5 Qc3 Qg5 Bf3 Rd7 Qd2 Qg6 Qf4 Bxh3 Qg3 Bg4 Bxg4 Nxg4 Rd1 Nf6 Qxg6 hxg6 Nc3 Rfd8 Nb5 a6 Nc3 Rxd3 Rxd3 Rxd3
dj822,1418,tops123,2003,-585,white,resign,31,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 e6 cxd5 exd5 Bg5 Bb4 Qb3 Nc6 Nf3 O-O Be2 Be6 O-O Be7 Qxb7 Rc8 Ba6 Rc7 Qb3 Qd7 Bb5 Rb8 Bxc6
chippy,1285,genius93,1869,-584,black,mate,44,e4 e6 Nc3 d5 d4 c5 Nf3 dxe4 Nxe4 Nc6 Be3 cxd4 Nxd4 Nxd4 Bxd4 Qh4 Bb5+ Bd7 Nd6+ Bxd6 Be5 Qe4+ Kf1 Qxe5 c4 O-O-O Rc1 Kb8 g3 Nf6 Kg2 Bxb5 cxb5 Qxb5 Qf3 h5 Rhd1 Ng4 Qxf7 Rhf8 Qxe6 Rxf2+ Kh3 Rxh2#
serggas,1468,nork,2052,-584,black,mate,36,d4 Nf6 c4 e6 Nf3 c5 Bg5 h6 Bxf6 Qxf6 e3 b6 d5 Bb7 Nc3 exd5 cxd5 d6 Ne4 Qxb2 Bb5+ Nd7 Bxd7+ Kxd7 Ne5+ Qxe5 Qa4+ Kc7 O-O f5 f4 Qxe4 Qb3 Bxd5 Qc3 Qxg2#
golal,1228,mahfi,1812,-584,black,resign,14,h3 c5 Nf3 e6 e4 Nc6 Ng5 Qxg5 Ke2 Nd4+ Kd3 b5 f3 e5
not-cheating,1609,raesremmurd,2192,-583,black,resign,116,e4 c5 b4 e6 bxc5 Bxc5 d4 Bb6 c4 d5 cxd5 exd5 e5 f6 Nf3 Bg4 h3 Bxf3 Qxf3 fxe5 Qh5+ g6 Qxe5+ Qe7 Bb5+ Nc6 Bxc6+ bxc6 O-O Qxe5 dxe5 Bd4 Nc3 Bxc3 Rb1 Ne7 Re1 O-O Re2 Nf5 Ba3 Rfe8 f4 Bd4+ Kh2 c5 Rb5 Rac8 Ra5 c4 Rxd5 c3 Re1 c2 Bc1 Rb8 Re2 Rec8 g4 Rb1 Bd2 c1=Q Bxc1 Rcxc1 gxf5 Rd1 Rd8+ Kg7 f6+ Kh6 Rh8 Rh1+ Kg2 Rbg1+ Kf3 Rxh3+ Ke4 Bc5 e6 Rgg3 e7 Re3+ Rxe3 Rxe3+ Kd5 Bxe7 f7 Rf3 Ke4 Rf2 Re8 Ba3 Ra8 Bc5 a4 Kg7 Kd5 Ba3 Rxa7 Rd2+ Ke4 Re2+ Kf3 Re7 Rxe7 Bxe7 Ke4 Kxf7 Kd5 Bd8 Kc6 Ke7 Kb7 h5 Ka6 h4
coco31,1102,fischerdipper,1685,-583,black,resign,48,b4 e5 a4 d5 Nc3 Bxb4 Ba3 d4 Ne4 Bxa3 Rxa3 Qe7 a5 Qxa3 e3 Qxa5 c3 dxe3 fxe3 Qd5 Nf2 Nf6 e4 Qd6 d4 exd4 Qxd4 Qxd4 cxd4 O-O Bc4 Re8 Ngh3 Nxe4 Nxe4 Rxe4+ Kf2 Bxh3 gxh3 Rxd4 Kf3 Rxc4 Rb1 Nc6 h4 Nd4+ Ke3 Re8+
odalv,1356,khemar,1939,-583,black,mate,74,e4 e6 e5 d5 d4 c5 Bb5+ Nc6 Nf3 Qb6 Nc3 cxd4 Nxd4 Bd7 Be3 Qc7 Bf4 Nge7 O-O Ng6 Bg3 Ncxe5 Bxd7+ Qxd7 Re1 Nc6 Ndb5 a6 Nd4 Be7 Nf5 exf5 Nxd5 O-O Qf3 f4 Bxf4 Nxf4 Nxf4 Bf6 Rad1 Qf5 Rd5 Qxc2 h3 Rfe8 Red1 Rab8 Qg3 Be5 R5d2 Qf5 Rd5 Qxf4 Qd3 Qh2+ Kf1 Qh1+ Ke2 Bf6+ Kd2 Qxg2 Kc1 Nb4 Qc4 Rbc8 Rc5 Rxc5 Qxc5 Nc6 Qd5 Qxf2 Qd7 Qxb2#
shivangithegenius,1094,lex_v1,1676,-582,black,resign,14,e4 e5 Nf3 Nc6 Bc4 h6 O-O Bc5 d3 Nf6 Nc3 Ng4 h3 Nxf2
gojdranenty,1372,jyotirmoy1997,1953,-581,black,resign,156,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bd3 Bd7 O-O Nc6 Nxc6 Bxc6 Re1 e6 Bg5 Be7 a4 O-O Ne2 h6 Bxf6 Bxf6 c3 b5 axb5 axb5 Rxa8 Qxa8 f3 b4 Nd4 Bxd4+ cxd4 Rc8 Qb1 Qa7 e5 d5 Bh7+ Kh8 Rd1 g6 Bxg6 fxg6 Qxg6 Qa4 Qxh6+ Kg8 Qxe6+ Kg7 Qxc8 Qxd1+ Kf2 Qd2+ Kg3 Qg5+ Kf2 Qd2+ Kg3 Bb5 Qg4+ Kf7 Qf5+ Ke7 Qh7+ Ke6 Qg8+ Kd7 e6+ Kc7 Qf7+ Kb6 e7 Qg5+ Kf2 Qd2+ Kg3 Qxb2 e8=Q Bxe8 Qxe8 Qxd4 h4 Kc5 h5 b3 h6 b2 Qb8 Qf6 h7 Kc4 h8=Q Qxh8 Qxh8 b1=Q Qh4+ Kc5 Qe7+ Kd4 Kf4 Qb8+ Kf5 Qg3 Qf6+ Kc5 Qc3+ Kd6 Qa3+ Kc6 Qc1+ Kd6 Qf4+ Qxf4+ Kxf4 d4 Ke4 Kc5 g4 Kc4 g5 d3 Ke3 Kc3 g6 d2 Ke2 Kc2 g7 d1=Q+ Ke3 Qd8 f4 Qg8 f5 Qxg7 Ke4 Qf7 Ke5 Kc3 f6 Kc4 Kf5 Kc5 Ke5 Kc6 Kf5 Kd7 Ke5 Qe6+ Kf4 Qxf6+
ranchowangdu,1500,triplek,2081,-581,draw,draw,94,c4 Nf6 Nf3 g6 Nc3 Bg7 e4 d6 d4 O-O Be2 e5 d5 a5 O-O Na6 a3 Nc5 Qc2 Bd7 Be3 Nh5 b4 Na6 b5 Nc5 Bxc5 dxc5 Rfd1 Nf4 Bf1 Bg4 Be2 Qd6 Ne1 Nxe2+ Nxe2 b6 h3 Bd7 Nd3 f5 Nc3 f4 f3 h5 a4 Bf6 Ne2 Bh4 Kh2 g5 Rg1 g4 Raf1 Rf7 g3 fxg3+ Nxg3 Bxg3+ Rxg3 h4 Rxg4+ Bxg4 hxg4 Raf8 Qg2 Qg6 Kh3 Qg5 f4 exf4 Qf3 Kh7 e5 Rg7 e6 Qf6 Re1 Qc3 e7 Re8 Qe4+ Kh8 Qf5 Kg8 Re5 Rexe7 Qc8+ Kf7 Qf5+ Kg8 Qc8+ Kf7
alequine,1527,sazed,2108,-581,black,mate,56,e3 e5 c4 Nf6 a3 Nc6 h3 Be7 d3 d5 b3 O-O Nd2 d4 e4 a5 Ngf3 Nd7 Nb1 Nc5 Nh2 f5 g4 fxe4 dxe4 Nxe4 f3 Bh4+ Ke2 Ng3+ Kd3 Nxh1 Be2 Ng3 Kc2 Nxe2 Qxe2 e4 Qxe4 Qd6 Bf4 Qxf4 Qd5+ Kh8 Nd2 Qxh2 Qh5 d3+ Kc3 Qe5+ Kxd3 Qxh5 gxh5 Bf5+ Kc3 Bf6#
ranchowangdu,1500,diovinn,2080,-580,white,resign,75,c4 Nf6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 g6 d4 Bg7 Bc4 O-O Ne2 c5 O-O Nc6 Be3 b6 Rb1 Na5 Bd3 Bb7 dxc5 bxc5 Bxc5 Qc7 Bd4 Rfd8 Qc2 Rac8 Rb2 e5 Bxa7 Bxe4 Bb6 Bxd3 Bxc7 Bxc2 Bxd8 Rxd8 Rxc2 Nc4 a4 Nd2 Ra1 Nb3 Rb1 e4 g3 Na5 c4 Rc8 c5 Kf8 Rb5 Nc6 a5 Bd4 a6 e3 fxe3 Bxe3+ Kg2 Re8 Rb6 Nd4 Nxd4 Bxd4 a7 Be5 c6 Bc7 Rb7
mbodean,1127,cnopm,1707,-580,black,mate,70,e4 e5 Nf3 Nf6 d4 Nxe4 dxe5 Nc6 Qe2 d5 Nc3 Bg4 Bd2 Bb4 O-O-O Nxe5 Qe3 f6 h3 Bxf3 gxf3 Nxc3 Re1 Nxa2+ Kb1 Bxd2 Qxd2 Qd7 Kxa2 Qa4+ Kb1 c6 b3 Qa3 c3 Qxb3+ Kc1 O-O-O f4 Nf3 Qc2 Qxc2+ Kxc2 Nxe1+ Kd2 Rhe8 c4 dxc4+ Kc3 b5 Rg1 g6 h4 a5 Rh1 Nf3 Bg2 Rd3+ Kb2 Re2+ Kb1 Rb3+ Kc1 Rxf2 Bxf3 Rbxf3 Rd1 Ra3 Re1 Ra1#
nightraven2010,1236,chesshedron,1815,-579,black,mate,12,e3 e5 Qf3 d5 d3 Nf6 c4 Bg4 Qg3 dxc4 dxc4 Qd1#
dhernandez101,1401,parrotz,1979,-578,white,resign,20,e4 c5 Nc3 Nc6 Nf3 d6 Bb5 Bd7 d3 a6 Bc4 e6 O-O b5 Bb3 Nf6 Bg5 Be7 Qe2 O-O
andreschil,1173,ficher2016,1751,-578,black,resign,30,e4 e5 Qg4 Nc6 Bc4 Nf6 Qf5 Nd4 Qg4 Nxc2+ Kd1 Nxa1 Qh5 Nxh5 Nf3 d6 Ng5 Qxg5 Bxf7+ Kxf7 g4 Qxg4+ Ke1 Nc2+ Kf1 Qd1+ Kg2 Ne1+ Kf1 Bh3+
fandm-lancaster,1255,almal316,1833,-578,black,mate,56,e4 e5 Nc3 Bc5 Qe2 d6 Nf3 h6 d3 Ne7 Nd5 O-O Ng5 Nxd5 b3 hxg5 Qh5 Bd4 Bxg5 f6 Bh6 Bxa1 Bxg7 Kxg7 Be2 Rh8 Qf3 Bc3+ Kd1 Nf4 g3 Nh3 d4 Bxd4 Bc4 Nxf2+ Ke1 Bg4 Qg2 Nh3 Rf1 Bc3+ Qd2 Bxd2+ Kxd2 Ng5 h3 Rxh3 Bd5 c6 Bc4 Qa5+ c3 Qxa2+ Kd3 Qe2#
amiriali,1507,mrcrusher,2084,-577,black,mate,88,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 f4 Nc6 Be3 Be7 Bb5 Bd7 e5 dxe5 fxe5 Nxe5 Bf4 Ng6 Bg3 Bxb5 Ncxb5 O-O Qd2 a6 Nc7 Rc8 Ncxe6 fxe6 O-O-O e5 Ne6 Qxd2+ Rxd2 Ne4 Rd7 Nxg3 hxg3 Rf2 Rd2 Rxd2 Kxd2 Rc6 Nxg7 Kxg7 Re1 Bg5+ Ke2 Rxc2+ Kf3 Rxb2 a4 Rb4 Re4 a5 Rg4 Rxg4 Kxg4 Bd8 Kf3 b5 axb5 a4 Ke2 a3 Kd3 a2 Kc4 a1=Q Kd5 Qd4+ Kc6 Ne7+ Kb7 Qd5+ Ka6 Qa2+ Kb7 Qa5 g4 Qb6+ Ka8 Bc7 g5 Qb8#
khelil,1563,ramdon35000,2139,-576,black,mate,48,e4 e5 Bc4 Nf6 Nc3 Bc5 d3 d6 Bg5 h6 Bxf6 Qxf6 Nh3 c6 O-O Bxh3 gxh3 O-O Qe2 Nd7 a3 Qh4 b4 Bb6 Qf3 Kh8 Ne2 f5 Ng3 fxe4 Qxe4 Qxh3 Qg6 Rf6 Qe4 Re8 a4 d5 Bxd5 cxd5 Qxd5 Ref8 Kh1 Rxf2 Rxf2 Rxf2 a5 Qxh2#
drew666,1143,thor401025,1718,-575,black,mate,64,d3 c5 c4 Nc6 a3 b6 b4 cxb4 axb4 Nxb4 Bd2 e6 Ra4 Nc6 h3 Bb7 f4 Nge7 g4 g6 Bg2 Bg7 Nc3 a6 Qc2 Nd4 Qc1 Bxg2 e4 Bxh1 Rb4 Nf3+ Nxf3 Bxf3 Kf2 Bxg4 hxg4 h5 gxh5 Rxh5 Qd1 Rh2+ Kg3 Rh8 Qg1 Rb8 c5 Nc6 Rxb6 Rxb6 cxb6 Qb8 e5 Ne7 Qb1 Nf5+ Kf3 Rh3+ Kg2 Rg3+ Kf2 Qb7 Be1 Qf3#
calinette,1754,titus369,2329,-575,black,mate,58,d4 d5 e3 Nf6 Bd3 c5 c3 Nc6 f4 Bg4 Nf3 e6 O-O Be7 Nbd2 h5 Qe1 g6 Ne5 Bf5 Bb5 Qc7 Bxc6+ bxc6 Qd1 Kf8 Qa4 Rc8 Ndf3 Ne4 Nd2 f6 Nef3 h4 Nxe4 Bxe4 Bd2 Kg7 Rac1 c4 b4 Bd6 h3 Rcf8 Be1 Bxf3 Rxf3 g5 fxg5 fxg5 Qd1 Rxf3 Qxf3 Rf8 Qg4 Bh2+ Kh1 Rf1#
mymanmitch65,1135,dusankub,1709,-574,black,mate,50,d4 d5 c3 Nc6 Nd2 Nf6 e3 g6 Ngf3 Bg7 g3 Bg4 Be2 Qd7 Qc2 Bf5 Qd1 Ne4 Bd3 h5 Qa4 a6 Bxa6 Rxa6 Qb5 Rb6 Qa4 O-O Ne5 Bxe5 dxe5 Nxd2 Bxd2 Be4 h3 Bxh1 Qf4 Kg7 e4 Rh8 e6 Qxe6 Ke2 Qxe4+ Be3 Qxf4 gxf4 Rxb2+ Kd3 Be4#
gemes,1238,great-mate-super-gre,1811,-573,white,mate,53,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 a6 Bxc6+ bxc6 Bd2 Be6 Qe2 Be7 h4 O-O O-O-O Qc7 Ng5 Bd7 a4 a5 Nf3 h6 h5 d5 exd5 cxd5 Nxe5 Bc6 Nxc6 Qxc6 Qxe7 d4 Nb5 Qxg2 Nxd4 Qxf2 Be3 Qg3 Rdg1 Qb8 Qxf6 g6 Nf5 Kh7 Qg7#
knightlight2,1350,lionnessebim1,1923,-573,black,mate,38,e4 e6 e5 d5 d4 c5 c3 Nc6 Bb5 cxd4 cxd4 Qa5+ Nc3 Bb4 Bxc6+ bxc6 Bd2 Qc7 Nf3 Ba6 Qb3 Rb8 O-O-O Bc4 Qc2 Ne7 Na4 Bxd2+ Qxd2 Nf5 Qg5 Qa5 Nc3 Bxa2 Kd2 Rxb2+ Kd3 Bc4#
